+----------------------------------+--------------------------------------------------------------+---------+----------+----------+----------------------------------------------------------+------------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                                     |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                                             |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                                           |
| *** ALSO ***                                                                                                                                                                                                                                                        |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                                           |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                                            |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                                           |
+----------------------------------+--------------------------------------------------------------+---------+----------+----------+----------------------------------------------------------+------------------------------------------------------------------------+
| Mod name                         | Registry name                                                | Item ID | Meta/dmg | Subtypes | Display name                                             | Ore Dict keys                                                          |
| Natura                           | natura:colored_grass_slab                                    |    4821 |        0 |     true | Topiary Grass Slab                                       |                                                                        |
| Natura                           | natura:colored_grass_slab                                    |    4821 |        1 |     true | Bluegrass Slab                                           |                                                                        |
| Natura                           | natura:colored_grass_slab                                    |    4821 |        2 |     true | Autumnal Grass Slab                                      |                                                                        |
| Natura                           | natura:colored_grass_stairs_autumnal                         |    4824 |        0 |     true | Autumnal Grass Stairs                                    |                                                                        |
| Natura                           | natura:colored_grass_stairs_bluegrass                        |    4823 |        0 |     true | Bluegrass Stairs                                         |                                                                        |
| Natura                           | natura:colored_grass_stairs_topiary                          |    4822 |        0 |     true | Topiary Grass Stairs                                     |                                                                        |
| Natura                           | natura:edibles                                               |    4815 |        2 |     true | Raspberry                                                | cropRaspberry                                                          |
| Natura                           | natura:edibles                                               |    4815 |        3 |     true | Blueberry                                                | cropBlueberry                                                          |
| Natura                           | natura:edibles                                               |    4815 |        4 |     true | Blackberry                                               | cropBlackberry                                                         |
| Natura                           | natura:edibles                                               |    4815 |        5 |     true | Maloberry                                                | cropMaloberry                                                          |
| Natura                           | natura:edibles                                               |    4815 |       11 |     true | Cactus Juice                                             |                                                                        |
| Natura                           | natura:empty_bowls                                           |    4814 |        0 |     true | Empty Ghostwood Bowl                                     | bowlWood                                                               |
| Natura                           | natura:empty_bowls                                           |    4814 |        1 |     true | Empty Bloodwood Bowl                                     | bowlWood                                                               |
| Natura                           | natura:empty_bowls                                           |    4814 |        2 |     true | Empty Darkwood Bowl                                      | bowlWood                                                               |
| Natura                           | natura:empty_bowls                                           |    4814 |        3 |     true | Empty Fusewood Bowl                                      | bowlWood                                                               |
| Natura                           | natura:eucalyptus_button                                     |    4890 |        0 |     true | Eucalyptus Button                                        |                                                                        |
| Natura                           | natura:eucalyptus_fence                                      |    4893 |        0 |     true | Eucalyptus Fence                                         |                                                                        |
| Natura                           | natura:eucalyptus_fence_gate                                 |    4894 |        0 |     true | Eucalyptus Fence Gate                                    |                                                                        |
| Natura                           | natura:eucalyptus_pressure_plate                             |    4891 |        0 |     true | Eucalyptus Pressure Plate                                |                                                                        |
| Natura                           | natura:eucalyptus_trap_door                                  |    4892 |        0 |     true | Eucalyptus Trap Door                                     |                                                                        |
| Natura                           | natura:hopseed_button                                        |    4895 |        0 |     true | Hopseed Button                                           |                                                                        |
| Natura                           | natura:hopseed_fence                                         |    4898 |        0 |     true | Hopseed Fence                                            |                                                                        |
| Natura                           | natura:hopseed_fence_gate                                    |    4899 |        0 |     true | Hopseed Fence Gate                                       |                                                                        |
| Natura                           | natura:hopseed_pressure_plate                                |    4896 |        0 |     true | Hopseed Pressure Plate                                   |                                                                        |
| Natura                           | natura:hopseed_trap_door                                     |    4897 |        0 |     true | Hopseed Trap Door                                        |                                                                        |
| Natura                           | natura:maple_button                                          |    4865 |        0 |     true | Maple Button                                             |                                                                        |
| Natura                           | natura:maple_fence                                           |    4868 |        0 |     true | Maple Fence                                              |                                                                        |
| Natura                           | natura:maple_fence_gate                                      |    4869 |        0 |     true | Maple Fence Gate                                         |                                                                        |
| Natura                           | natura:maple_pressure_plate                                  |    4866 |        0 |     true | Maple Pressure Plate                                     |                                                                        |
| Natura                           | natura:maple_trap_door                                       |    4867 |        0 |     true | Maple Trap Door                                          |                                                                        |
| Natura                           | natura:materials                                             |    4813 |        0 |     true | Barley                                                   | cropBarley,listAllGrain                                                |
| Natura                           | natura:materials                                             |    4813 |        1 |     true | Barley Flour                                             | foodFlour                                                              |
| Natura                           | natura:materials                                             |    4813 |        2 |     true | Wheat Flour                                              | foodEqualswheat,foodFlour                                              |
| Natura                           | natura:materials                                             |    4813 |        3 |     true | Cotton                                                   | cropCotton                                                             |
| Natura                           | natura:materials                                             |    4813 |        4 |     true | Sulfur                                                   |                                                                        |
| Natura                           | natura:materials                                             |    4813 |        5 |     true | Ghostwood Fletching                                      |                                                                        |
| Natura                           | natura:materials                                             |    4813 |        8 |     true | Blue Dye                                                 | dyeBlue                                                                |
| Natura                           | natura:overworld_berrybush_blackberry                        |    4849 |        0 |     true | Blackberry Bush                                          |                                                                        |
| Natura                           | natura:overworld_berrybush_blueberry                         |    4848 |        0 |     true | Blueberry Bush                                           |                                                                        |
| Natura                           | natura:overworld_berrybush_maloberry                         |    4850 |        0 |     true | Maloberry Bush                                           |                                                                        |
| Natura                           | natura:overworld_berrybush_raspberry                         |    4847 |        0 |     true | Raspberry Bush                                           |                                                                        |
| Natura                           | natura:overworld_bookshelves                                 |    4910 |        0 |     true | Maple Bookshelf                                          | bookshelf                                                              |
| Natura                           | natura:overworld_bookshelves                                 |    4910 |        1 |     true | Silverbell Bookshelf                                     | bookshelf                                                              |
| Natura                           | natura:overworld_bookshelves                                 |    4910 |        2 |     true | Amaranth Bookshelf                                       | bookshelf                                                              |
| Natura                           | natura:overworld_bookshelves                                 |    4910 |        3 |     true | Tiger Bookshelf                                          | bookshelf                                                              |
| Natura                           | natura:overworld_bookshelves                                 |    4910 |        4 |     true | Willow Bookshelf                                         | bookshelf                                                              |
| Natura                           | natura:overworld_bookshelves                                 |    4910 |        5 |     true | Eucalyptus Bookshelf                                     | bookshelf                                                              |
| Natura                           | natura:overworld_bookshelves                                 |    4910 |        6 |     true | Hopseed Bookshelf                                        | bookshelf                                                              |
| Natura                           | natura:overworld_bookshelves                                 |    4910 |        7 |     true | Sakura Bookshelf                                         | bookshelf                                                              |
| Natura                           | natura:overworld_bookshelves                                 |    4910 |        8 |     true | Redwood Bookshelf                                        | bookshelf                                                              |
| Natura                           | natura:overworld_doors                                       |    4863 |        0 |     true | Eucalyptus Door                                          |                                                                        |
| Natura                           | natura:overworld_doors                                       |    4863 |        1 |     true | Hopseed Door                                             |                                                                        |
| Natura                           | natura:overworld_doors                                       |    4863 |        2 |     true | Sakura Door                                              |                                                                        |
| Natura                           | natura:overworld_doors                                       |    4863 |        3 |     true | Redwood Door                                             |                                                                        |
| Natura                           | natura:overworld_doors                                       |    4863 |        4 |     true | Redwood Bark Door                                        |                                                                        |
| Natura                           | natura:overworld_leaves                                      |    4828 |        0 |     true | Maple Leaves                                             | treeLeaves                                                             |
| Natura                           | natura:overworld_leaves                                      |    4828 |        1 |     true | Silverbell Leaves                                        | treeLeaves                                                             |
| Natura                           | natura:overworld_leaves                                      |    4828 |        2 |     true | Amaranth Leaves                                          | treeLeaves                                                             |
| Natura                           | natura:overworld_leaves                                      |    4828 |        3 |     true | Tiger Leaves                                             | treeLeaves                                                             |
| Natura                           | natura:overworld_leaves2                                     |    4829 |        0 |     true | Willow Leaves                                            | treeLeaves                                                             |
| Natura                           | natura:overworld_leaves2                                     |    4829 |        1 |     true | Eucalyptus Leaves                                        | treeLeaves                                                             |
| Natura                           | natura:overworld_leaves2                                     |    4829 |        2 |     true | Hopseed Leaves                                           | treeLeaves                                                             |
| Natura                           | natura:overworld_leaves2                                     |    4829 |        3 |     true | Sakura Leaves                                            | treeLeaves                                                             |
| Natura                           | natura:overworld_logs                                        |    4825 |        0 |     true | Maple Wood                                               | logWood                                                                |
| Natura                           | natura:overworld_logs                                        |    4825 |        1 |     true | Silverbell Wood                                          | logWood                                                                |
| Natura                           | natura:overworld_logs                                        |    4825 |        2 |     true | Amaranth Wood                                            | logWood                                                                |
| Natura                           | natura:overworld_logs                                        |    4825 |        3 |     true | Tiger Wood                                               | logWood                                                                |
| Natura                           | natura:overworld_logs2                                       |    4826 |        0 |     true | Willow Wood                                              | logWood                                                                |
| Natura                           | natura:overworld_logs2                                       |    4826 |        1 |     true | Eucalyptus Wood                                          | logWood                                                                |
| Natura                           | natura:overworld_logs2                                       |    4826 |        2 |     true | Hopseed Wood                                             | logWood                                                                |
| Natura                           | natura:overworld_logs2                                       |    4826 |        3 |     true | Sakura Wood                                              | logWood                                                                |
| Natura                           | natura:overworld_planks                                      |    4835 |        0 |     true | Maple Planks                                             | plankWood                                                              |
| Natura                           | natura:overworld_planks                                      |    4835 |        1 |     true | Silverbell Planks                                        | plankWood                                                              |
| Natura                           | natura:overworld_planks                                      |    4835 |        2 |     true | Amaranth Planks                                          | plankWood                                                              |
| Natura                           | natura:overworld_planks                                      |    4835 |        3 |     true | Tigerwood Planks                                         | plankWood                                                              |
| Natura                           | natura:overworld_planks                                      |    4835 |        4 |     true | Willow Planks                                            | plankWood                                                              |
| Natura                           | natura:overworld_planks                                      |    4835 |        5 |     true | Eucalyptus Planks                                        | plankWood                                                              |
| Natura                           | natura:overworld_planks                                      |    4835 |        6 |     true | Hopseed Planks                                           | plankWood                                                              |
| Natura                           | natura:overworld_planks                                      |    4835 |        7 |     true | Sakura Planks                                            | plankWood                                                              |
| Natura                           | natura:overworld_planks                                      |    4835 |        8 |     true | Redwood Planks                                           | plankWood                                                              |
| Natura                           | natura:overworld_sapling                                     |    4831 |        0 |     true | Maple Sapling                                            | treeSapling                                                            |
| Natura                           | natura:overworld_sapling                                     |    4831 |        1 |     true | Silverbell Sapling                                       | treeSapling                                                            |
| Natura                           | natura:overworld_sapling                                     |    4831 |        2 |     true | Amaranth Sapling                                         | treeSapling                                                            |
| Natura                           | natura:overworld_sapling                                     |    4831 |        3 |     true | Tigerwood Sapling                                        | treeSapling                                                            |
| Natura                           | natura:overworld_sapling2                                    |    4832 |        0 |     true | Willow Sapling                                           | treeSapling                                                            |
| Natura                           | natura:overworld_sapling2                                    |    4832 |        1 |     true | Eucalyptus Sapling                                       | treeSapling                                                            |
| Natura                           | natura:overworld_sapling2                                    |    4832 |        2 |     true | Hopseed Sapling                                          | treeSapling                                                            |
| Natura                           | natura:overworld_sapling2                                    |    4832 |        3 |     true | Sakura Sapling                                           | treeSapling                                                            |
| Natura                           | natura:overworld_seed_bags                                   |    4862 |        0 |     true | Barley Seed Bag                                          |                                                                        |
| Natura                           | natura:overworld_seed_bags                                   |    4862 |        1 |     true | Cotton Seed Bag                                          |                                                                        |
| Natura                           | natura:overworld_seeds                                       |    4861 |        0 |     true | Barley Seeds                                             | listAllseed,seedBarley                                                 |
| Natura                           | natura:overworld_seeds                                       |    4861 |        1 |     true | Cotton Seeds                                             | listAllseed,seedCotton                                                 |
| Natura                           | natura:overworld_slab                                        |    4836 |        0 |     true | Maple Slab                                               | slabWood                                                               |
| Natura                           | natura:overworld_slab                                        |    4836 |        1 |     true | Silverbell Slab                                          | slabWood                                                               |
| Natura                           | natura:overworld_slab                                        |    4836 |        2 |     true | Amaranth Slab                                            | slabWood                                                               |
| Natura                           | natura:overworld_slab                                        |    4836 |        3 |     true | Tigerwood Slab                                           | slabWood                                                               |
| Natura                           | natura:overworld_slab                                        |    4836 |        4 |     true | Willow Slab                                              | slabWood                                                               |
| Natura                           | natura:overworld_slab2                                       |    4837 |        0 |     true | Eucalyptus Slab                                          | slabWood                                                               |
| Natura                           | natura:overworld_slab2                                       |    4837 |        1 |     true | Hopseed Slab                                             | slabWood                                                               |
| Natura                           | natura:overworld_slab2                                       |    4837 |        2 |     true | Sakura Slab                                              | slabWood                                                               |
| Natura                           | natura:overworld_slab2                                       |    4837 |        3 |     true | Redwood Slab                                             | slabWood                                                               |
| Natura                           | natura:overworld_stairs_amaranth                             |    4840 |        0 |     true | Amaranth Stairs                                          | stairWood                                                              |
| Natura                           | natura:overworld_stairs_eucalyptus                           |    4843 |        0 |     true | Eucalyptus Stairs                                        | stairWood                                                              |
| Natura                           | natura:overworld_stairs_hopseed                              |    4844 |        0 |     true | Hopseed Stairs                                           | stairWood                                                              |
| Natura                           | natura:overworld_stairs_maple                                |    4838 |        0 |     true | Maple Stairs                                             | stairWood                                                              |
| Natura                           | natura:overworld_stairs_redwood                              |    4846 |        0 |     true | Redwood Stairs                                           | stairWood                                                              |
| Natura                           | natura:overworld_stairs_sakura                               |    4845 |        0 |     true | Sakura Stairs                                            | stairWood                                                              |
| Natura                           | natura:overworld_stairs_silverbell                           |    4839 |        0 |     true | Silverbell Stairs                                        | stairWood                                                              |
| Natura                           | natura:overworld_stairs_tiger                                |    4841 |        0 |     true | Tiger Stairs                                             | stairWood                                                              |
| Natura                           | natura:overworld_stairs_willow                               |    4842 |        0 |     true | Willow Stairs                                            | stairWood                                                              |
| Natura                           | natura:overworld_workbenches                                 |    4911 |        0 |     true | Maple Workbench                                          | crafterWood,craftingTableWood                                          |
| Natura                           | natura:overworld_workbenches                                 |    4911 |        1 |     true | Silverbell Workbench                                     | crafterWood,craftingTableWood                                          |
| Natura                           | natura:overworld_workbenches                                 |    4911 |        2 |     true | Amaranth Workbench                                       | crafterWood,craftingTableWood                                          |
| Natura                           | natura:overworld_workbenches                                 |    4911 |        3 |     true | Tiger Workbench                                          | crafterWood,craftingTableWood                                          |
| Natura                           | natura:overworld_workbenches                                 |    4911 |        4 |     true | Willow Workbench                                         | crafterWood,craftingTableWood                                          |
| Natura                           | natura:overworld_workbenches                                 |    4911 |        5 |     true | Eucalyptus Workbench                                     | crafterWood,craftingTableWood                                          |
| Natura                           | natura:overworld_workbenches                                 |    4911 |        6 |     true | Hopseed Workbench                                        | crafterWood,craftingTableWood                                          |
| Natura                           | natura:overworld_workbenches                                 |    4911 |        7 |     true | Sakura Workbench                                         | crafterWood,craftingTableWood                                          |
| Natura                           | natura:overworld_workbenches                                 |    4911 |        8 |     true | Redwood Workbench                                        | crafterWood,craftingTableWood                                          |
| Natura                           | natura:redwood_button                                        |    4905 |        0 |     true | Redwood Button                                           |                                                                        |
| Natura                           | natura:redwood_fence                                         |    4908 |        0 |     true | Redwood Fence                                            |                                                                        |
| Natura                           | natura:redwood_fence_gate                                    |    4909 |        0 |     true | Redwood Fence Gate                                       |                                                                        |
| Natura                           | natura:redwood_leaves                                        |    4830 |        0 |     true | Redwood Leaves                                           | treeLeaves                                                             |
| Natura                           | natura:redwood_logs                                          |    4827 |        0 |     true | Redwood Bark                                             | logWood                                                                |
| Natura                           | natura:redwood_logs                                          |    4827 |        1 |     true | Redwood                                                  | logWood                                                                |
| Natura                           | natura:redwood_logs                                          |    4827 |        2 |     true | Redwood Root                                             | logWood                                                                |
| Natura                           | natura:redwood_pressure_plate                                |    4906 |        0 |     true | Redwood Pressure Plate                                   |                                                                        |
| Natura                           | natura:redwood_sapling                                       |    4833 |        0 |     true | Redwood Sapling                                          | treeSapling                                                            |
| Natura                           | natura:redwood_trap_door                                     |    4907 |        0 |     true | Redwood Trap Door                                        |                                                                        |
| Natura                           | natura:saguaro                                               |    4858 |        0 |     true | Saguaro Cactus                                           |                                                                        |
| Natura                           | natura:saguaro_baby                                          |    4859 |        0 |     true | Baby Saguaro Cactus                                      |                                                                        |
| Natura                           | natura:saguaro_fruit                                         |    4860 |        0 |     true | Saguaro Fruit                                            |                                                                        |
| Natura                           | natura:saguaro_fruit_item                                    |    4864 |        0 |    false | Saguaro Fruit                                            |                                                                        |
| Natura                           | natura:sakura_button                                         |    4900 |        0 |     true | Sakura Button                                            |                                                                        |
| Natura                           | natura:sakura_fence                                          |    4903 |        0 |     true | Sakura Fence                                             |                                                                        |
| Natura                           | natura:sakura_fence_gate                                     |    4904 |        0 |     true | Sakura Fence Gate                                        |                                                                        |
| Natura                           | natura:sakura_pressure_plate                                 |    4901 |        0 |     true | Sakura Pressure Plate                                    |                                                                        |
| Natura                           | natura:sakura_trap_door                                      |    4902 |        0 |     true | Sakura Trap Door                                         |                                                                        |
| Natura                           | natura:seed_bags                                             |    4817 |        0 |     true | Wheat Seed Bag                                           |                                                                        |
| Natura                           | natura:seed_bags                                             |    4817 |        1 |     true | Carrot Bag                                               |                                                                        |
| Natura                           | natura:seed_bags                                             |    4817 |        2 |     true | Potato Bag                                               |                                                                        |
| Natura                           | natura:seed_bags                                             |    4817 |        3 |     true | Nether Wart Bag                                          |                                                                        |
| Natura                           | natura:silverbell_button                                     |    4870 |        0 |     true | Silverbell Button                                        |                                                                        |
| Natura                           | natura:silverbell_fence                                      |    4873 |        0 |     true | Silverbell Fence                                         |                                                                        |
| Natura                           | natura:silverbell_fence_gate                                 |    4874 |        0 |     true | Silverbell Fence Gate                                    |                                                                        |
| Natura                           | natura:silverbell_pressure_plate                             |    4871 |        0 |     true | Silverbell Pressure Plate                                |                                                                        |
| Natura                           | natura:silverbell_trap_door                                  |    4872 |        0 |     true | Silverbell Trap Door                                     |                                                                        |
| Natura                           | natura:soups                                                 |    4816 |        0 |     true | Mushroom Stew                                            |                                                                        |
| Natura                           | natura:soups                                                 |    4816 |        1 |     true | Mushroom Stew                                            |                                                                        |
| Natura                           | natura:soups                                                 |    4816 |        2 |     true | Mushroom Stew                                            |                                                                        |
| Natura                           | natura:soups                                                 |    4816 |        3 |     true | Mushroom Stew                                            |                                                                        |
| Natura                           | natura:soups                                                 |    4816 |        4 |     true | Glowshroom Stew                                          |                                                                        |
| Natura                           | natura:soups                                                 |    4816 |        5 |     true | Glowshroom Stew                                          |                                                                        |
| Natura                           | natura:soups                                                 |    4816 |        6 |     true | Glowshroom Stew                                          |                                                                        |
| Natura                           | natura:soups                                                 |    4816 |        7 |     true | Glowshroom Stew                                          |                                                                        |
| Natura                           | natura:soups                                                 |    4816 |        8 |     true | Glowshroom Stew                                          |                                                                        |
| Natura                           | natura:soups                                                 |    4816 |        9 |     true | Berry Medley                                             |                                                                        |
| Natura                           | natura:sticks                                                |    4818 |        0 |     true | Maple Sticks                                             | stickWood                                                              |
| Natura                           | natura:sticks                                                |    4818 |        1 |     true | Silverbell Sticks                                        | stickWood                                                              |
| Natura                           | natura:sticks                                                |    4818 |        2 |     true | Amaranth Sticks                                          | stickWood                                                              |
| Natura                           | natura:sticks                                                |    4818 |        3 |     true | Tiger Sticks                                             | stickWood                                                              |
| Natura                           | natura:sticks                                                |    4818 |        4 |     true | Willow Sticks                                            | stickWood                                                              |
| Natura                           | natura:sticks                                                |    4818 |        5 |     true | Eucalyptus Sticks                                        | stickWood                                                              |
| Natura                           | natura:sticks                                                |    4818 |        6 |     true | Hopseed Sticks                                           | stickWood                                                              |
| Natura                           | natura:sticks                                                |    4818 |        7 |     true | Sakura Sticks                                            | stickWood                                                              |
| Natura                           | natura:sticks                                                |    4818 |        8 |     true | Redwood Sticks                                           | stickWood                                                              |
| Natura                           | natura:tiger_button                                          |    4880 |        0 |     true | Tiger Button                                             |                                                                        |
| Natura                           | natura:tiger_fence                                           |    4883 |        0 |     true | Tiger Fence                                              |                                                                        |
| Natura                           | natura:tiger_fence_gate                                      |    4884 |        0 |     true | Tiger Fence Gate                                         |                                                                        |
| Natura                           | natura:tiger_pressure_plate                                  |    4881 |        0 |     true | Tiger Pressure Plate                                     |                                                                        |
| Natura                           | natura:tiger_trap_door                                       |    4882 |        0 |     true | Tiger Trap Door                                          |                                                                        |
